event_id,user_id,app_id,event_name,event_time,ingested_at,country,media_source,campaign,revenue_usd,is_test
d25dc3a1-6bba-4018-8838-a777a94d900d,usr_6712256e,app_201,install,2026-09-03 15:56:59,2026-09-03 15:57:59,US,Facebook Ads,FP_IOS_US_trial,NULL,false
21b71716-1fbe-409f-ad23-66d0ef2227d0,usr_b1cafebd,app_102,session_start,2026-09-01 03:46:48,2026-09-01 03:50:40,US,organic,,,false
09e71313-d8f6-4945-b66f-06cd9e9100a5,usr_3f86062a,app_102,session_start,2026-09-02 02:33:36,2026-09-08 12:02:48,CA,organic,,NULL,false
1a5b2e96-188f-4c73-961f-092b1c4b3fa2,usr_bd5ddbff,app_101,install,2026-08-27 20:22:17,2026-08-27 20:23:40,US,googleadwords_int,PP_AND_UAC_tier1,NULL,false
c3e81163-2d13-462a-b8e3-228dd9afdf9f,usr_063a1417,app_201,subscription_start,2026-08-31 08:00:14,2026-08-31 21:40:10,BR,organic,,9.99,false
0d70134c-b29e-4f2a-9b34-75bfa0b28d9e,usr_7f50b2a8,app_102,registration,2026-09-03 15:34:29,2026-09-03 15:36:53,DE,tiktokglobal_int,PP_IOS_TT_DE_video,NULL,false
59f13637-357f-4787-a67d-133397ecae5b,usr_4e87df20,app_401,install,2026-08-31 11:06:41,2026-08-31 12:31:58,DE,organic,,NULL,false
b3b70fde-3ee7-448c-8a08-c1d2a0f9bcc8,usr_3fbfe452,app_101,purchase,2026-08-28 07:48:08,2026-08-28 07:50:10,US,Facebook Ads,PP_AND_US_purchase_broad,1.99,false
b81dca84-1064-4d3c-b4ad-adc91c6c2193,usr_9e5e8452,app_101,registration,2026-09-01 22:19:57,2026-09-01 22:22:21,US,Facebook Ads,PP_AND_US_purchase_broad,NULL,false
00d7ded6-6545-4f8b-b85e-78012c130713,usr_41cd5213,app_401,install,2026-08-31 20:14:35,2026-09-03 03:54:44,US,Facebook Ads,BM_IOS_US_launch,,false
d8c5defa-4d40-465d-a0b8-ae75fcef4961,usr_fae17389,app_101,tutorial_complete,2026-08-26 21:19:33,2026-08-26 21:23:00,US,Facebook Ads,PP_AND_US_purchase_broad,NULL,false
bfabcd8f-c9c1-4071-86c4-53d9fd89d6a5,usr_c59002f3,app_101,purchase,2026-08-31 23:59:59,2026-09-01 03:01:52,us,Facebook Ads,PP_AND_US_purchase_broad,"9,99",false
a8b58833-4792-4300-83f4-420912c59b21,usr_4e87df20,app_401,subscription_start,2026-09-04 20:01:51,2026-09-05 10:23:43,DE,organic,,59.99,false
13f305c0-c272-4802-b2a2-c71f21b776e4,usr_bd5ddbff,app_101,session_start,2026-08-30 23:28:24,2026-08-31 00:22:06,--,googleadwords_int,PP_AND_UAC_tier1,NULL,false
8574e7bc-dfaa-474d-9ffb-44707d1c0bf5,usr_fa31fad2,app_201,install,2026-08-29 19:03:54,2026-08-29 22:01:02,US,Facebook Ads,FP_IOS_US_trial,NULL,false
cedcf88f-712d-4f9a-a0f4-83cbe51c573c,usr_e647bc94,app_201,install,2026-08-29 20:22:48,2026-08-29 21:36:17,TR,organic,,,false
156da01d-1856-4312-8993-1a329d73c874,usr_f6fe94f7,app_101,install,2026-08-30 15:14:31,2026-09-01 19:55:42,IN,applovin_int,PP_AND_AL_IN_cpi,NULL,false
bca45992-1e97-47e8-b8a5-9eba7a853970,usr_a4ab2303,app_201,tutorial_complete,2026-08-27 18:45:19,2026-08-27 18:46:31,US,unityads_int,FP_IOS_UNITY_NG_cpi,NULL,false
642c2ca7-10bf-47c4-8e66-cc57451c063d,usr_20199239,app_102,install,2026-09-04 11:38:56,2026-09-04 13:40:20,ES,organic,,,false
3e8a4f55-1315-4120-870f-06d085409417,usr_2ab75771,app_401,session_start,2026-09-01 05:17:03,2026-09-01 05:31:19,DE,organic,,,false
db7819da-76c6-4e24-9e9f-e76541cc2813,usr_b0d3afb2,app_102,session_start,2026-08-31 18:03:36,2026-08-31 19:26:21,,tiktokglobal_int,PP_IOS_TT_DE_video,NULL,false
1b1b0c92-3187-4d34-991d-e45db63ea2db,usr_987a7f7c,app_201,purchase,2026-09-02 16:30:00,2026-09-02 16:31:30,PL,Facebook Ads,FP_IOS_US_trial,9.99,true
6672b0cc-46f5-4797-a953-d97db77416f5,usr_ff2065b7,app_201,registration,2026-08-28 22:32:52,2026-08-29 02:13:01,US,organic,,,false
405602b0-c8c6-4cd6-8d61-74576b6b7732,usr_4626ffa7,app_101,session_start,2026-09-04 22:55:33,2026-09-04 22:57:24,US,Facebook Ads,PP_AND_US_purchase_broad,NULL,false
c8a42a5d-eba3-42a3-9ed8-66d945fba1bd,usr_3f86062a,app_102,purchase,2026-09-01 13:38:11,2026-09-01 17:38:43,CA,organic,,1.99,false
8b958e46-ccf4-4536-b73b-f69c96fe17cb,usr_5c975c2e,app_201,session_start,2026-08-28 00:56:57,2026-08-28 01:01:25,GB,organic,,,false
c10535f7-fd34-4b6e-aa76-bb1c3821ed68,usr_0a5400a5,app_401,purchase,2026-08-28 12:10:44,2026-08-28 14:29:56,UA,organic,,99.99,true
c1f2a9b6-0be6-486d-a4bd-f04cedbe151f,usr_f564c72e,app_102,install,2026-08-30 14:03:09,2026-08-30 14:06:05,UA,organic,,,true
b18bd5c7-872b-4f0e-950a-2cacb1d80369,usr_3f86062a,app_102,registration,2026-08-31 09:38:01,2026-08-31 09:40:56,CA,organic,,NULL,false
905068b5-1cd9-40c3-a529-a70d382ed53b,usr_e0e13bc9,app_101,purchase,2026-08-27 10:41:10,2026-09-02 06:12:48,UA,Facebook Ads,PP_AND_US_purchase_broad,49.99,true
a4802a19-2aee-4e6b-bfee-8565222573cf,usr_b0d3afb2,app_102,session_start,2026-09-01 10:19:38,2026-09-02 22:09:53,PH,tiktokglobal_int,PP_IOS_TT_DE_video,,false
ed4bd279-1f9d-4d9e-8783-1d85ad7fc16a,usr_7021be3c,app_101,purchase,2026-08-28 15:42:14,2026-09-02 06:52:49,JP,organic,,1.99,false
232639fc-9808-4b47-ad4b-5fadd61b263e,usr_3fbfe452,app_101,purchase,2026-08-28 14:35:09,2026-08-29 00:15:26,US,Facebook Ads,PP_AND_US_purchase_broad,9.99,false
b3270b40-c162-4685-96f8-a2b51bd84aec,usr_b1cafebd,app_102,purchase,2026-08-31 00:07:58,2026-08-31 16:01:51,US,organic,,0.99,false
f4d32534-fd08-4935-8541-f1250fd1ac55,usr_e647bc94,app_201,session_start,2026-08-31 15:58:46,2026-09-01 05:12:02,,organic,,NULL,false
5813987b-92c1-4c2d-af72-c85372789150,usr_4626ffa7,app_101,tutorial_complete,2026-09-03 17:11:53,2026-09-03 17:12:03,US,Facebook Ads,PP_AND_US_purchase_broad,,false
32323553-1b9a-4eb2-9df0-c17f4b297f50,usr_ac5b47cb,app_101,install,2026-09-04 20:49:22,2026-09-04 20:52:51,--,Facebook Ads,PP_AND_US_purchase_broad,,false
08502556-0454-4fee-b4bf-99735e3dd4b7,usr_c319deb6,app_102,registration,2026-09-01 21:15:16,2026-09-01 21:36:39,IN,organic,,,false
5c17449c-da5e-41d4-9b53-02069ef6a771,usr_a78a4119,app_501,session_start,2026-09-01 09:10:15,2026-09-01 09:13:35,PL,organic,,,true
663fc056-d441-44cc-aa7a-16a93cf929de,usr_bb23afa6,app_201,install,2026-08-30 12:29:23,2026-08-30 17:06:55,NG,unityads_int,FP_IOS_UNITY_NG_cpi,,false
10b89bd5-e622-49a9-bf69-aa271e9c34d0,usr_c319deb6,app_102,session_start,2026-09-02 08:33:11,2026-09-02 09:48:35,IN,organic,,NULL,false
7e29bbf9-e7f7-46e9-904b-09d7e5bf710f,usr_c12a534e,app_401,install,2026-08-30 13:39:01,2026-09-01 12:13:40,US,organic,,,false
bf24c0c3-babf-4777-8e23-9e6ed9d7ed52,usr_20199239,app_102,tutorial_complete,2026-09-04 12:00:08,2026-09-04 12:00:55,ES,organic,,NULL,false
7dbfa7e6-ea44-41d6-a388-e64932597331,usr_4626ffa7,app_101,registration,2026-09-03 16:52:45,2026-09-03 16:54:42,US,Facebook Ads,PP_AND_US_purchase_broad,NULL,false
5f2724c5-99fc-4c5e-b89f-f9650961af3d,usr_7021be3c,app_101,session_start,2026-08-31 23:59:59,2026-09-01 02:43:53,JP,organic,,NULL,false
9d75f47a-978d-4a7a-9b1f-b3251e6e2576,usr_5c975c2e,app_201,install,2026-08-27 18:07:05,2026-08-27 18:08:35,GB,organic,,,false
0383200a-2589-443b-acdf-ef0edc267e93,usr_5c0c5047,app_201,purchase,2026-08-31 13:42:42,2026-08-31 16:54:50,US,organic,,,false
fdc8b680-f2a1-453a-bd0d-6ae14f7933db,usr_2ab75771,app_401,session_start,2026-08-31 11:33:23,2026-08-31 14:13:28,DE,organic,,,false
32dcdfb8-95a3-43da-9784-c3840248e24b,usr_81376ee9,app_201,purchase,2026-08-28 11:35:07,2026-08-28 11:37:44,US,organic,,"2,99",false
ed4bd279-1f9d-4d9e-8783-1d85ad7fc16a,usr_7021be3c,app_101,purchase,2026-08-28 15:42:14,2026-08-28 17:39:45,JP,organic,,1.71,false
56568ba4-77e7-425f-acb3-6bfff5d17c88,usr_2ab75771,app_401,purchase,2026-08-31 08:50:17,2026-08-31 19:41:49,DE,organic,,4.99,false
56fb37a8-dd81-4cbe-8179-c1a2a331873f,usr_d702c8df,app_201,registration,2026-09-04 15:15:47,2026-09-04 15:20:18,IN,organic,,NULL,false
ae91b268-b74f-421f-8017-052b9500e0ec,usr_7dafbb4c,app_401,tutorial_complete,2026-09-03 19:15:02,2026-09-03 19:18:40,US,Facebook Ads,BM_IOS_US_launch,NULL,false
7c979346-43bc-4a3d-8429-35d0e3c2730c,usr_ac5b47cb,app_101,registration,2026-09-04 20:55:13,2026-09-04 20:57:15,US,Facebook Ads,PP_AND_US_purchase_broad,,false
11916c3f-40cc-4d8c-bba1-9a637cecb016,usr_c12a534e,app_401,registration,2026-08-30 13:42:55,2026-08-30 13:43:10,US,organic,,,false
3dca75e7-ab5e-46a4-8fd8-b8733aeedb98,usr_cd6e0d25,app_401,install,2026-08-29 10:26:49,2026-08-29 10:29:56,TR,organic,,,false
e39f836a-7545-499f-ac14-b4bf1b368e87,usr_08f8511e,app_201,subscription_start,2026-08-31 12:46:28,2026-08-31 20:16:26,NG,unityads_int,FP_IOS_UNITY_NG_cpi,0.00,false
01b11584-7caa-4bea-9d4e-9d6ff503eb65,usr_81376ee9,app_201,install,2026-08-26 19:03:31,2026-09-01 08:58:23,US,organic,,,false
27c9afcc-617f-447c-b72d-11a77f7f6963,usr_bfac162d,app_101,install,2026-09-02 16:53:13,2026-09-02 18:57:22,,Facebook Ads,PP_AND_US_purchase_broad,,false
232639fc-9808-4b47-ad4b-5fadd61b263e,usr_3fbfe452,app_101,purchase,2026-08-28 14:35:09,2026-08-29 00:15:26,US,Facebook Ads,PP_AND_US_purchase_broad,9.99,false
506057d2-01a2-450d-98a2-840dcfa1dc62,usr_2ab75771,app_401,install,2026-08-30 18:02:57,2026-08-30 21:10:18,,organic,,,false
e3e03130-ad05-4eaa-afdd-d5d66fa1015d,usr_0a5400a5,app_401,install,2026-08-26 12:00:05,2026-08-26 12:03:14,UA,organic,,NULL,true
2c628c22-2e5d-41f7-8724-2d565b783fb6,usr_8b5e3449,app_102,tutorial_complete,2026-09-01 13:31:01,2026-09-01 13:31:26,MX,organic,,NULL,false
9ad85796-b5c2-4318-822f-4872676968cd,usr_b0d3afb2,app_102,registration,2026-08-31 01:53:48,2026-09-01 22:11:03,--,tiktokglobal_int,PP_IOS_TT_DE_video,,false
6e6fddc0-5e28-458f-acdd-2806af2bde29,usr_e647bc94,app_201,purchase,2026-09-01 05:48:52,2026-09-01 18:08:47,TR,organic,,2.99,false
9f0bcb4a-81f0-4a0d-bf3a-b337a43ddd6c,usr_2ab75771,app_401,session_start,2026-08-31 02:44:56,2026-08-31 02:46:41,DE,organic,,,false
69e67e43-4ab4-4779-a064-c958ee5eecd1,usr_9c608926,app_101,purchase,2026-08-31 10:14:20,2026-08-31 10:19:00,CA,organic,,1.99,false
eca98a76-b9f6-451d-937e-e11be5f98e38,usr_385c353f,app_101,install,2026-08-27 14:13:12,2026-08-27 14:16:18,US,organic,,,false
e0bada98-7f16-4e47-a255-45b3fca16474,usr_a78a4119,app_501,purchase,2026-09-01 09:12:00,2026-09-01 09:13:22,PL,organic,,0.99,true
6817fb2d-81a1-41ae-b546-0275e576be4b,usr_9ff95e01,app_101,install,2026-08-29 13:09:10,2026-08-29 13:10:34,IN,applovin_int,PP_AND_AL_IN_cpi,NULL,false
24cf4b00-e29d-49c6-9794-063e1deba994,usr_ec2c2920,app_101,purchase,2026-08-26 02:26:07,2026-08-26 02:29:21,us,Facebook Ads,PP_AND_US_purchase_broad,NULL,false
02643b20-2ce4-4afe-9bb4-46a49728585e,usr_b1cafebd,app_102,purchase,2026-09-02 04:20:46,2026-09-05 10:06:14,--,organic,,5.96,false
87b26240-9197-4386-9ed5-fa09e7fb264b,usr_fae17389,app_101,registration,2026-08-26 21:04:14,2026-08-26 21:14:08,US,Facebook Ads,PP_AND_US_purchase_broad,,false
6a612f6a-098b-4518-80ba-475b6309a67c,usr_ec2c2920,app_101,session_start,2026-08-31 23:13:43,2026-08-31 23:16:15,US,Facebook Ads,PP_AND_US_purchase_broad,NULL,false
f7404ec1-5bd5-41d1-bf46-9404a39c5d58,usr_f564c72e,app_102,purchase,2026-08-30 14:22:58,2026-08-30 14:27:21,UA,organic,,99.99,true
43abc360-4f3b-427a-891e-b3e1e3b3adec,usr_b1cafebd,app_102,install,2026-08-30 12:59:00,2026-08-30 13:03:30,us,organic,,NULL,false
14a2ac19-bdca-4474-9ec2-d30025b93547,usr_20199239,app_102,purchase,2026-09-04 21:08:49,2026-09-04 21:11:29,ES,organic,,0.99,false
51315e20-5a6f-4da8-a485-78b88594c60f,usr_81376ee9,app_201,session_start,2026-08-28 06:49:23,2026-08-28 06:52:27,--,organic,,NULL,false
348b0dcd-9c99-4769-b25f-c1c8508b65d6,usr_bfac162d,app_101,registration,2026-09-02 17:07:52,2026-09-04 03:22:27,US,Facebook Ads,PP_AND_US_purchase_broad,,false
e6f214ca-9f28-4a1b-a4d6-b08bee374ca0,usr_987a7f7c,app_201,install,2026-09-01 08:44:50,2026-09-01 08:48:00,PL,Facebook Ads,FP_IOS_US_trial,,true
ee1e1604-8af6-460c-a536-cf06c41668fd,usr_cd6e0d25,app_401,subscription_start,2026-08-29 21:25:29,2026-08-30 15:54:04,TR,organic,,6.99,false
42bbae22-c40e-45a3-b957-43f555ae2c79,usr_2c9a69ca,app_101,registration,2026-08-28 19:49:46,2026-08-28 21:16:34,US,googleadwords_int,PP_AND_UAC_tier1,,false
7cb1dd54-0a6a-45c1-95c7-9508a2e6aa9a,usr_9c608926,app_101,registration,2026-08-28 12:57:44,2026-08-28 13:09:19,CA,organic,,NULL,false
836e8205-ecac-4af7-9934-b6356384c1fb,usr_ec2c2920,app_101,registration,2026-08-26 00:21:51,2026-08-26 00:21:52,us,Facebook Ads,PP_AND_US_purchase_broad,,false
6fadd05b-5d22-405d-b756-ed5242536ba2,usr_cd6e0d25,app_401,tutorial_complete,2026-08-29 10:44:26,2026-08-29 10:48:25,TR,organic,,NULL,false
b5b57bab-937d-4b4d-b273-cba296a94169,usr_e647bc94,app_201,purchase,2026-09-01 00:00:00,2026-09-01 20:58:18,TR,organic,,,false
033bed1d-ef24-401a-98d5-b7ec298e33d9,usr_8b5e3449,app_102,purchase,2026-09-02 01:24:39,2026-09-06 10:49:52,MX,organic,,4.99,false
ce5ea231-47f5-40fb-b182-7d6c3a913f1a,usr_ff2065b7,app_201,subscription_start,2026-08-29 20:30:10,2026-08-29 23:07:14,US,organic,,0.00,false
53740765-5136-4fe0-b8ab-9a8edfa46551,usr_1563250a,app_401,install,2026-08-29 12:12:27,2026-08-29 13:09:59,JP,organic,,,false
06bd99a8-f5ff-4bf5-a8a1-61d825b6d6b6,usr_41cd5213,app_401,session_start,2026-09-02 12:41:48,2026-09-02 14:20:43,US,Facebook Ads,BM_IOS_US_launch,,false
69e67e43-4ab4-4779-a064-c958ee5eecd1,usr_9c608926,app_101,purchase,2026-08-31 10:14:20,2026-08-31 10:19:00,CA,organic,,1.99,false
4e8249d7-e89b-4c8f-9f04-ba23a7da7843,usr_b34c3bec,app_401,install,2026-09-04 00:13:26,2026-09-04 00:17:45,US,organic,,,false
1aeff6a5-7b58-4d6a-b2df-efd1cd49e713,usr_7f50b2a8,app_102,install,2026-09-03 15:20:43,2026-09-03 15:20:51,DE,tiktokglobal_int,PP_IOS_TT_DE_video,,false
0bc5d801-6eb7-43ee-b68b-189efccdbd03,usr_c12a534e,app_401,tutorial_complete,2026-08-30 13:54:51,2026-08-30 13:56:26,US,organic,,NULL,false
837da263-282a-4170-8157-d13c6ab2dd85,usr_987a7f7c,app_201,session_start,2026-09-03 07:10:44,2026-09-03 07:22:11,PL,Facebook Ads,FP_IOS_US_trial,NULL,true
